x1,y1,x2,y2,TRIDA,SHAPE_Length
-704500.957270380109549,-1102043.943214751780033,-703982.516302231699228,-1103132.626884330064058,4,1205.824684546264962
-704929.601338122040033,-1100112.160749420523643,-704888.164177376776934,-1100285.326154366135597,4,178.054193324972118
-703982.516302231699228,-1103132.626884330064058,-703919.138462163507938,-1103224.523800734430552,4,111.632405045937972
-703919.138462163507938,-1103224.523800734430552,-703880.598471328616142,-1103313.200494706630707,4,96.689642399756465
-704953.264323923736811,-1100032.490934286266565,-704929.601338122040033,-1100112.160749420523643,4,83.109664543770123
-709843.648192249238491,-1094131.395526874810457,-709504.892876606434584,-1094645.229416865855455,4,615.451403751413181
-709504.892876606434584,-1094645.229416865855455,-709196.056240506470203,-1094896.394018866121769,4,398.075024455810365
-709196.056240506470203,-1094896.394018866121769,-708908.920177124440670,-1095149.136514142155647,4,382.525669482304011
-708908.920177124440670,-1095149.136514142155647,-708141.993323534727097,-1095459.078862968832254,4,827.188647379311647
-708141.993323534727097,-1095459.078862968832254,-707658.729107566177845,-1096055.114601343870163,4,767.334935902160851
-718805.328491795808077,-1087929.968146502971649,-717743.562780421227217,-1088181.004924483597279,4,1091.038903866247892
-717743.562780421227217,-1088181.004924483597279,-716259.116725422441959,-1088605.218807145953178,4,1543.870949414143070
-716259.116725422441959,-1088605.218807145953178,-715717.665861427783966,-1088618.498710379004478,4,541.613694389682905
-715717.665861427783966,-1088618.498710379004478,-715352.009875252842903,-1088820.635989051312208,4,417.808304913407483
-715352.009875252842903,-1088820.635989051312208,-715121.086870949715376,-1089088.346817184239626,4,353.545642620581702
-715121.086870949715376,-1089088.346817184239626,-715069.262436680495739,-1089109.590750802308321,4,56.009612593675165
-715069.262436680495739,-1089109.590750802308321,-714874.307401295751333,-1089156.557173680514097,4,200.532567678772295
-721738.819109838455915,-1083949.041553698480129,-720203.665334545075893,-1085016.624829750508070,4,1869.874638873819777
-720203.665334545075893,-1085016.624829750508070,-719403.734562546014786,-1085800.296979673206806,4,1119.835380114183863
-719403.734562546014786,-1085800.296979673206806,-719056.107700876891613,-1086265.160822674632072,4,580.467766102457631
-719056.107700876891613,-1086265.160822674632072,-718922.034968506544828,-1086736.500559002161026,4,490.037391029047058
-718922.034968506544828,-1086736.500559002161026,-718931.736672196537256,-1086977.820441089570522,4,241.514820549732775
-718931.736672196537256,-1086977.820441089570522,-718944.492531858384609,-1087086.736113414168358,4,109.660091344262128
-718944.492531858384609,-1087086.736113414168358,-718998.170763712376356,-1087727.992394089698792,4,643.499005501007446
-718998.170763712376356,-1087727.992394089698792,-718805.328491795808077,-1087929.968146502971649,4,279.253194074573400
-713249.870117165148258,-1091723.830043412744999,-713052.052487220615149,-1091790.836898311972618,4,208.858165558252438
-713052.052487220615149,-1091790.836898311972618,-712284.152285121381283,-1091982.064780749380589,4,791.352527894831042
-712284.152285121381283,-1091982.064780749380589,-711670.106630772352219,-1092364.329158831387758,4,723.310528317783451
-711670.106630772352219,-1092364.329158831387758,-711266.319970034062862,-1093065.673906441777945,4,809.276295458393065
-711266.319970034062862,-1093065.673906441777945,-711186.910168524831533,-1093199.247217077761889,4,155.395450029891748
-711186.910168524831533,-1093199.247217077761889,-710693.996461141854525,-1093649.651578597724438,4,667.703535861714727
-710693.996461141854525,-1093649.651578597724438,-710072.218151859939098,-1094013.409762192517519,4,720.366769101449108
-710072.218151859939098,-1094013.409762192517519,-709926.892190597951412,-1094089.434846423566341,4,164.010513227228245
-709926.892190597951412,-1094089.434846423566341,-709843.648192249238491,-1094131.395526874810457,4,93.221574568400953
-714326.109279863536358,-1089320.044099796563387,-714271.646641567349434,-1089896.773171927779913,4,579.294917646888393
-714154.138296119868755,-1090562.525913901627064,-713983.067319232970476,-1090931.702299408614635,4,406.886326569278594
-713983.067319232970476,-1090931.702299408614635,-713514.839189842343330,-1091558.555676445364952,4,782.421074265656671
-713514.839189842343330,-1091558.555676445364952,-713249.870117165148258,-1091723.830043412744999,4,312.288689919889464
-714874.307401295751333,-1089156.557173680514097,-714471.234250068664551,-1089205.096949640661478,4,405.985313885114920
-714471.234250068664551,-1089205.096949640661478,-714326.109279863536358,-1089320.044099796563387,4,185.132666771704010
-714271.646641567349434,-1089896.773171927779913,-714167.201841477304697,-1090013.757648427039385,4,156.825010784808171
-714167.201841477304697,-1090013.757648427039385,-714154.138296119868755,-1090562.525913901627064,4,548.923733691023244
-722456.592562310397625,-1083680.501441020518541,-722090.273881915956736,-1083749.828860741108656,4,372.821226234557855
-722090.273881915956736,-1083749.828860741108656,-721738.819109838455915,-1083949.041553698480129,4,403.987813988709377
-707658.729107566177845,-1096055.114601343870163,-706642.728587571531534,-1097853.020435921847820,4,2065.120443615559452
-706642.728587571531534,-1097853.020435921847820,-706427.044756371527910,-1098317.610993955284357,4,512.214702693052004
-706427.044756371527910,-1098317.610993955284357,-705706.477161545306444,-1099281.718452848494053,4,1203.628202979295338
-705706.477161545306444,-1099281.718452848494053,-705029.079685952514410,-1099853.803950618952513,4,886.650526813558372
-705029.079685952514410,-1099853.803950618952513,-704953.264323923736811,-1100032.490934286266565,4,194.105660019685075
-726215.346333865076303,-1080049.704930342733860,-725890.577795289456844,-1080505.060901168733835,4,559.306413172093471
-725890.577795289456844,-1080505.060901168733835,-724229.222767833620310,-1081898.657952290028334,4,2168.458731022278698
-724229.222767833620310,-1081898.657952290028334,-723825.994376774877310,-1082310.879776217043400,4,576.645443472449188
-723508.609945658594370,-1082684.155610874295235,-722869.614508748054504,-1083426.043973427265882,4,979.139168292240129
-722869.614508748054504,-1083426.043973427265882,-722456.592562310397625,-1083680.501441020518541,4,485.114142293462692
-723825.994376774877310,-1082310.879776217043400,-723508.609945658594370,-1082684.155610874295235,4,489.967066091257379
-718939.902392126619816,-1088156.320219606161118,-718882.629371542483568,-1088044.300274513661861,5,125.812030368154552
-718882.629371542483568,-1088044.300274513661861,-718805.328491795808077,-1087929.968146502971649,5,138.011816541420956
-719620.657867681235075,-1090217.789411842823029,-719640.739685349166393,-1089709.846253562718630,5,508.339976240719466
-719640.739685349166393,-1089709.846253562718630,-719651.084350861608982,-1089622.727021973580122,5,87.731252226594080
-719651.084350861608982,-1089622.727021973580122,-719698.248621579259634,-1089460.396623875945807,5,169.043268363056313
-719698.248621579259634,-1089460.396623875945807,-719781.502224195748568,-1088933.061059467494488,5,533.866987028233552
-719781.502224195748568,-1088933.061059467494488,-719711.538303699344397,-1088441.066916711628437,5,496.943846603725092
-719711.538303699344397,-1088441.066916711628437,-719290.284280598163605,-1088158.113597642630339,5,507.461853493533454
-719290.284280598163605,-1088158.113597642630339,-718939.902392126619816,-1088156.320219606161118,5,350.386478012018983
-713249.870117165148258,-1091723.830043412744999,-713188.407541975378990,-1091892.371082521975040,5,179.398244174732810
-713188.407541975378990,-1091892.371082521975040,-713085.563336148858070,-1092031.027318947017193,5,172.633955442273816
-713085.563336148858070,-1092031.027318947017193,-712923.882011678069830,-1092474.659451942890882,5,472.176153685355928
-712923.882011678069830,-1092474.659451942890882,-712605.966726694256067,-1093027.438981957733631,5,637.679650945339404
-712605.966726694256067,-1093027.438981957733631,-712592.837697718292475,-1093747.800347037613392,5,720.480997460446247
-712592.837697718292475,-1093747.800347037613392,-712630.296248421072960,-1094689.698381841182709,5,942.642589207372225
-712630.296248421072960,-1094689.698381841182709,-712562.430597689002752,-1094803.890986088663340,5,132.837108573278840
-712562.430597689002752,-1094803.890986088663340,-711443.243086952716112,-1094848.273338068276644,5,1120.067175376248542
-711443.243086952716112,-1094848.273338068276644,-710824.663870718330145,-1095069.847027864307165,5,657.065557434701304
-710824.663870718330145,-1095069.847027864307165,-710606.051612090319395,-1095051.654107004404068,5,219.367960267343875
-707658.729107566177845,-1096055.114601343870163,-706915.506450802087784,-1095756.113080892711878,5,801.112867678192288
-706915.506450802087784,-1095756.113080892711878,-706551.857406571507454,-1095397.015584718436003,5,511.069113847088886
-706551.857406571507454,-1095397.015584718436003,-706384.875052209943533,-1095299.728580698370934,5,193.255964511657595
-706384.875052209943533,-1095299.728580698370934,-706134.167263932526112,-1095190.214126165956259,5,273.583279559418031
-706134.167263932526112,-1095190.214126165956259,-704930.138303793966770,-1095036.656786732375622,5,1213.781526200765938
-704930.138303793966770,-1095036.656786732375622,-704426.288482856005430,-1095127.007591243833303,5,511.886618241855729
-704426.288482856005430,-1095127.007591243833303,-704020.426078721880913,-1095089.122261971235275,5,407.626776921762826
-704020.426078721880913,-1095089.122261971235275,-703803.113364335149527,-1094953.323556039482355,5,256.253984099501963
-703803.113364335149527,-1094953.323556039482355,-703661.266416762024164,-1094550.436029043048620,5,427.128687803939329
-703661.266416762024164,-1094550.436029043048620,-703441.661775723099709,-1094235.581361081451178,5,383.874537190268200
-703441.661775723099709,-1094235.581361081451178,-702534.380826443433762,-1094366.491845849901438,5,916.676756522233632
-699310.168960560113192,-1095102.941750220954418,-698776.624152120202780,-1095034.850661221891642,5,537.872158616021920
-698776.624152120202780,-1095034.850661221891642,-698291.388966545462608,-1094988.382786955684423,5,487.455073477107817
-698291.388966545462608,-1094988.382786955684423,-697736.600224487483501,-1095157.252990391105413,5,579.920420335924518
-697736.600224487483501,-1095157.252990391105413,-697287.962872929871082,-1095210.366142272949219,5,451.770384283268982
-702534.380826443433762,-1094366.491845849901438,-701985.459765858948231,-1094596.194410126656294,5,595.044199020974474
-701985.459765858948231,-1094596.194410126656294,-701153.308958023786545,-1094616.232048179954290,5,832.392019375166228
-701153.308958023786545,-1094616.232048179954290,-700852.496422614902258,-1094748.186254516243935,5,328.481497239892292
-700852.496422614902258,-1094748.186254516243935,-700780.200062938034534,-1094876.453995060175657,5,147.239182579816060
-700780.200062938034534,-1094876.453995060175657,-699859.104689475148916,-1095090.697186656296253,5,945.683262070353408
-699859.104689475148916,-1095090.697186656296253,-699310.168960560113192,-1095102.941750220954418,5,549.072275585255284
-712112.644052285701036,-1098255.969255585223436,-711734.533780343830585,-1098332.327171221375465,5,385.743320134325756
-711734.533780343830585,-1098332.327171221375465,-711617.008147221058607,-1098350.620151050388813,5,118.940773294665803
-711617.008147221058607,-1098350.620151050388813,-711506.394091762602329,-1098367.837627928704023,5,111.946017236084643
-711506.394091762602329,-1098367.837627928704023,-710882.354764096438885,-1098653.177170060575008,5,686.180542407071698
-710882.354764096438885,-1098653.177170060575008,-710733.908639378845692,-1098808.837668698281050,5,215.096356965455186
-710733.908639378845692,-1098808.837668698281050,-710662.120607204735279,-1098926.059981700032949,5,137.457601568308348
-710662.120607204735279,-1098926.059981700032949,-710315.156439755111933,-1099138.955607734620571,5,407.073311675758532
-710315.156439755111933,-1099138.955607734620571,-709541.378428045660257,-1099326.827411059290171,5,796.258893758490899
-709541.378428045660257,-1099326.827411059290171,-709135.584301497787237,-1099566.462006740272045,5,471.268089931769964
-709135.584301497787237,-1099566.462006740272045,-708631.047513745725155,-1099174.860188510268927,5,638.677817241380126
-708631.047513745725155,-1099174.860188510268927,-708223.801920961588621,-1099276.874585926532745,5,419.828429387894346
